,Congestion charges,Employment growth,Fuel costs,Population,Powertrains,Road capacity,Telework,Transit service,VMT tax
0,0.4520718833125009,1.3114551224764424,4.976953259342716,9290216.646981224,0.7925299790274272,1.2379488004088233,0.10304162330229708,1.2881212859977995,0.9334985687899634
1,0.589169643234051,1.4293936704089258,7.423328985461883,9180600.820620302,0.49160094577699337,1.2164310415680304,0.21885564889825926,1.1752531801090382,1.2126013430544218
2,0.6289024457503003,1.3369985103471755,4.397899472203737,11722860.55414829,0.8945615550540191,1.2551276943658893,0.2743235263806141,1.1274477472544715,1.0510309654190175
3,0.5016265568130216,1.202387689882628,5.0418726364004005,10755507.84131312,0.5184438568080588,1.2401396345583935,0.23484652751709756,1.4032899548701683,1.3119631912658438
4,0.5962780431069084,1.4515636403935241,4.898754659169314,12021901.793763412,0.7298562639793147,1.3333075475682565,0.11136172891653867,1.0622476636433489,1.141574761244584
5,0.8314483425199231,1.2067531073882738,5.8631733463279305,11464204.18355014,0.5273237750348706,1.2696683492843646,0.41449740956095754,1.1414518078483238,1.1030426484102114
6,0.689723926337731,1.2828865743782398,4.620048631966499,10505083.84580052,0.7811464120802092,1.2302612247307474,0.27710190914190475,1.2499588636525767,1.3207295884292076
7,0.653026424229378,1.160760090431668,3.76927579915794,10955687.383911446,0.7993838311596926,1.1668635198261044,0.21013734036867626,1.2584606143639792,0.9029217346235765
8,0.2261681011475798,1.2752209151585112,5.2651013146330925,10490807.289145686,0.9360100569953942,1.1305882444186708,0.25181563676506113,1.1624120478121989,0.6782165100778472
9,0.7019659981334452,1.3444681891489343,6.609042127335739,10455213.171217974,0.8217127212883047,1.242291871026846,0.20565300334530934,1.213657503416148,0.9713915100882553
10,0.40188129414166474,1.1768057301814752,7.648961113674064,10342830.416654285,0.6813494562402859,1.2055727107041136,0.38723690006202816,1.2627265825519127,1.2531594954579768
11,0.799030902167959,1.4541084441055048,6.017159144922719,10277744.97022424,0.6107820748527615,1.417559478669475,0.4484765838765274,1.1970166838918659,1.294342609499805
12,0.4998879852147128,1.2332930343479998,5.399299984790373,11958709.417342257,0.8665159666871606,1.2594105989731923,0.17374225344461092,1.3860528033091302,1.0887603297869581
13,0.24369854112230835,1.3519005006982991,6.1335344943146115,9446410.831066959,0.6394210691559739,1.2095280400546524,0.2159594025780911,1.0876034274672446,1.0615055178611215
14,0.4345532497195017,1.3922480507515314,4.943301130204741,8626895.518824734,0.7862173286196554,1.212188006552795,0.37037615787677686,1.1303081800129857,1.1686246135639142
15,0.481263004553057,1.3954170594652529,6.0814855834656285,10405009.80778323,0.5096576031407296,1.247609742974986,0.2859315514607087,1.1153528053037616,1.5137797034477307
16,0.7412436068550392,1.1982465085197553,5.241236044619518,11017726.05109905,0.6005021314830988,1.3263100929923926,0.20284703937093068,1.1371002195359183,0.9740642395276162
17,0.4748312252806081,1.1245446598530098,6.207643122045699,9722428.624542143,0.6330230333727296,1.1941867587639365,0.32379432842529876,1.2661251456464,0.7748311973255504
18,0.39109215499421995,1.2405497920444406,7.044470467466532,9683792.035652462,0.5518553971133058,1.158942906988696,0.368938824970061,1.3151508526456048,1.5277228748955012
19,0.466480065894918,1.1917102196523806,5.75442789739655,10532377.834974762,0.6830957935377806,1.3697411009261198,0.17020204792940047,1.371244234615245,0.8745586053790226
20,0.6211039994693046,1.2767559476630974,5.761333330914287,11364471.610050317,0.7525516267100514,1.1518808394666002,0.42483502444853877,1.2346924172555658,0.861618545807449
21,0.1656295283098972,1.2806134149056105,5.5751506949576415,11061162.08172641,0.8531713938331489,1.2205599824426694,0.1440145578843684,1.3302392901551672,1.392663424842313
22,0.8649745817378183,1.2676852605535227,4.261193099446527,8926972.101984985,0.8073014633077684,1.115700797945293,0.34863954594618496,1.1492802509525202,0.7648409643401746
23,0.44395033912041915,1.4651010714293868,5.024805268883911,11195154.92277876,0.5683667152098884,1.426939641770362,0.0949983982279417,1.2049041531634155,0.9228554780715398
24,0.6827518790957559,1.3295459513516483,6.253324183895768,10145357.163189175,0.7211561594918525,1.1994280517976066,0.3295197024838029,1.2008592493147232,1.3453979701164365
25,0.5553041133624002,1.293265031774411,4.112569083362745,11492938.84558044,0.8485339036365267,1.3142591533834436,0.42519130761620805,1.3194345712926778,1.1593710749126218
26,0.6139334258153768,1.109926932501227,4.851479781775657,10665185.263111081,0.6103796997784252,1.4044625017450578,0.4047075923429736,1.338182540564361,1.195865532953589
27,0.5598726953257361,1.2104366288608652,5.163890601557247,10440193.173941016,0.374687637951854,1.2758864985722123,0.4080401793737715,1.0729197912402517,1.0956251610232919
28,0.34489860155847507,1.2986577880622074,4.155295627497735,9054749.16871436,0.6661330542260061,1.2628148092141833,0.26579204036958254,1.273429905305583,1.0319570450325994
29,0.3164460287664526,1.0145918142814292,5.670692240308989,10311086.744141368,0.4793788844851931,1.3835156191134654,0.29010530961084163,1.1854913833092529,1.077691927438558
30,0.5202058357717807,1.2293345110801004,7.152303013302762,9793154.841732148,0.5934771118766615,1.0523963689646347,0.19275570319608648,1.4556059377002577,0.6721584115372743
31,0.9177361263501216,1.3811776610577071,3.8607901346329108,10323883.782883927,0.6597468322154698,1.1883622354797037,0.17941046650343168,1.2508840715390879,0.8239926000138333
32,0.6074800781104986,1.2173537432861525,4.756036158073869,9212276.601096638,0.6307212178710113,1.2770913098068257,0.16006747040407027,1.2786691869704843,1.5963332010588727
33,0.8369433459200164,1.3856296684525808,5.361671100910415,10047088.016294995,0.8111697861211492,1.1557904599131106,0.30269832832833493,1.281573268701909,0.7356296071021584
34,0.35101089759331955,1.2484151955341367,5.090480752915617,12304602.209768582,0.7457979379845545,1.2837225610825351,0.16173593265979472,1.1480329240174816,1.6823758938206326
35,0.18899244081950284,1.2694673902455222,4.794927566365757,10390975.586845553,0.6286515344810018,1.0674901523960971,0.14946742501878135,1.1789817001071068,1.496869482464226
36,0.22326010146179426,1.22252542975918,2.642058565247995,10622129.913954452,0.511377981150363,1.3774443442025506,0.21353979276749963,1.397495077302965,0.6162478881238718
37,0.2985756146446276,1.2261118091128362,5.699779297343772,12060094.066119911,0.6550844286138675,1.2883277548275829,0.06334495124998445,1.3532787611439896,0.8393813312874953
38,0.340892248116669,1.260914408119516,6.504917344657954,11774011.8309494,0.6926640158415642,1.3367234527947869,0.12240123522274936,1.2170880538704665,1.416387419850543
39,0.3738607144478697,1.546437265268843,6.790739161676678,10858381.234934486,0.5025912498674459,1.1413218283600695,0.3411862137475633,1.4272876325441715,0.8062584565588553
40,0.5462708999702363,1.1460059826763835,4.372407379198998,11270328.715915872,0.6532463466600773,1.2651033259944424,0.24804140125980095,1.2431435724718685,1.4026587313598133
41,0.6730882001836578,1.2904591756147246,3.6526555514709758,11812056.00364918,0.6147812244023192,1.0844901919326442,0.3176686660396624,1.079553449873836,1.2444165229213824
42,0.41535713063522195,1.2521801392183418,6.976660269749623,10171552.82517614,0.7751045437014149,1.35168116352743,0.27074904553540297,1.39263280561135,0.9181917304122627
43,0.1708488875856629,1.3746663248844904,3.8131858147529565,11172570.601164287,0.44745982219804825,1.255822269737417,0.31210935270878426,1.298473111952212,1.0372141947414193
44,0.6050877216203567,1.1819651251446261,7.411396576561418,12574205.123977292,0.5464211317376398,1.4564146652815153,0.25995148794598383,1.3451567513131142,1.358279241171814
45,0.4271241785559301,1.25545837838921,5.828395286480115,11590240.200404042,0.8325667679334714,1.0254320035409465,0.2938336488478917,1.1732682424672434,1.1251019661224222
46,0.2703590671301402,1.5319732416666958,5.464461045184118,9644439.450166183,0.7382731201533594,1.3393148012375073,0.3457073390448543,1.3689564432384027,1.2231227873408197
47,0.7851457334893878,1.3325691960058557,5.216513017174501,10686820.983906372,0.6943017461474094,1.2203421821901654,0.43452882801319415,1.2404349174245237,1.3633390627351032
48,0.5677381609058021,1.3624623305156824,4.6394781911082825,12196112.219931372,0.7014079599510902,1.3434449689584351,0.30866510871841046,1.2201923382690327,1.2701219664503753
49,0.40095353514759335,1.153990113040153,5.55729289789841,10893219.115026226,0.6453225250863335,1.3599910253432483,0.29660011705909306,1.2307854393246598,0.8925504707256522
50,0.509044948977529,1.443333449744999,4.883681582656217,10902306.50876495,0.4136972417960103,1.3496615973660016,0.35710364175712617,1.155424940233708,1.2211580569053047
51,0.5763869023061958,1.4791062048194032,4.7058956545291695,11651049.478384191,0.7058521210124804,1.1485679787589216,0.2988623121077424,1.228888787909347,1.4336070333288857
52,0.48592950021068476,1.3488918597061028,3.3828107524937674,10932002.670373462,0.7144941351068206,1.177390402404409,0.2423161239237877,1.3132797232985314,1.2830525581953973
53,0.2069770639014886,1.4043312643365553,5.503394754894327,11122897.013588583,0.6635874293655875,1.1799528877368821,0.35312624091018235,1.3497844849845317,1.573647662433858
54,0.7126209032172475,1.243576449329176,4.071335484236387,9939434.828003729,0.6487298597923636,1.2247333334604056,0.24942083103762447,1.47595899882962,1.2358777232454332
55,0.28702431120943955,1.503391262737528,3.66260967326817,8979363.106432242,0.7567275706483838,1.2450685900238039,0.4808221105198417,1.4112301042184234,0.4628265850589009
56,0.313960771344748,1.326204987259652,4.50134122214997,9953504.381564198,0.5398629338654146,1.3606307088114196,0.19621375472068292,1.3087337422670866,1.546745753770321
57,0.7467657402533197,1.1636746075812934,4.564839168620223,9419418.929193133,0.7690948100535226,1.2524406863435877,0.18836610309552387,1.3613562525452019,1.0045395621854936
58,0.53499763056221,1.300103516520638,5.154745069658045,9847714.507707922,0.7133549369769709,1.2821503108819847,0.2922761082311749,1.2367469299291962,1.375747938301591
59,0.6377006041196115,1.4958543312771302,6.4380609442001795,9546113.37911876,0.5691528931110779,1.3236936267932387,0.3069015949064105,1.4243008258805037,0.5796039157369444
60,0.1036456667100414,1.0755016787276794,4.712390965444957,12160399.45129579,0.4606296016413124,1.1638474280728517,0.23057786116534063,1.1920750343378632,1.1838971629267192
61,0.26266502545610254,1.3806896667513073,6.307984008249222,10029823.691570576,0.6186772011029897,1.2029659330822164,0.38376347752673545,1.380347437460343,1.0816450727921143
62,0.3268894781706567,1.0580168733578132,4.287712740078512,10765861.339445263,0.7418867189450216,1.183657566634091,0.3357341875655325,1.1075334392455636,0.9502754526953991
63,0.11954740642844458,1.3636788733447474,4.223556184242925,9532832.218438763,0.7244898031501579,1.3082208296839473,0.3340847713856495,1.303570543019124,1.4651987438395853
64,0.14087249720346828,1.1866015966854115,3.9283796355347658,11644625.967520256,0.6741402082169206,1.1231090663816936,0.453771657002403,1.323662062289276,1.138996576555197
65,0.04812558674832844,1.4158364932934417,5.91593108160958,10006181.3860353,0.4535364053948767,1.3034541809764446,0.3966582850363936,1.0262690830854275,1.197761588486335
66,0.2541421636764295,1.2575817805341651,5.332186831721126,10578716.706560012,0.5970469264848226,1.2286283839381982,0.2797777456527002,1.1637612149216787,1.154086139391501
67,0.6442563522449715,1.2883241301229045,7.287785300934041,10798939.579761472,0.4864175554340762,1.170896436643583,0.18002016537409077,1.1879783764170428,0.7961173164794465
68,0.885061831388382,1.1278506251107117,4.0170657429453405,10602802.620745491,0.5802022420927256,1.0934049191458313,0.39003039545537993,1.103218913422208,0.8836706268972042
69,0.4376558237871706,1.5171339692991688,4.455831324050017,10725718.402871596,0.6763098787988562,1.3755866880348844,0.32600769842652433,1.2846954359883476,1.650865618772231
70,0.4593131471070511,1.1703760796177065,6.731498210441823,10995744.714258524,0.6234758729118621,1.4721919498785776,0.2553048259195991,1.2459970639151856,0.6970853434951981
71,0.5331725554407001,1.3425854350956317,3.2262977912368545,10096816.028553143,0.6672691665178009,1.3128179975416483,0.28224196100827614,1.3354070866489112,1.017714845144943
72,0.9264827510790073,1.4370297404305372,6.53426096697224,11405317.00549646,0.8260799881019742,1.103286562423288,0.3615504226140791,1.2723206714188935,1.3376842456821616
73,0.6946861573496288,1.4262391951392392,3.044580283031899,9629995.257957377,0.7645383620356356,1.4151334945265697,0.23112411238962788,1.3001729525919916,1.1771691886311035
74,0.6594149504067097,1.4117321854284879,4.510599451161445,11545097.18064903,0.5292560190025384,1.272649199879261,0.22232526930196622,1.043650674165027,0.957688927500574
75,0.579519282941406,1.102534534983892,5.108560927686318,10550312.793401044,0.5884780253390003,1.1367858129107642,0.15174505450378278,1.2949702778827832,0.8458878627041571
76,0.7694145321193024,1.3706518073446465,5.876998819800116,9381773.49387489,0.6860511149986279,1.439384171943205,0.3758779971412255,1.2251205982406361,1.4418668860176052
77,0.7602984399608631,1.3098330442529644,6.061122140981198,9875149.606557384,0.6044404051854263,1.3207940771288582,0.2576687109219009,1.2680412476847067,0.9850411744634158
78,0.49196826113716735,1.3066868305892885,3.154790346044011,10705900.49617875,0.5379047882722302,1.080150881653836,0.26950198422004806,1.253872191981371,1.603285360794591
79,0.41210189529734154,1.0853336136868261,3.4672532896418433,10233147.286196548,0.5774794116830022,1.3974181116619888,0.26471224107035846,1.3583540116748387,1.0250074354884593
80,0.38481016973395066,1.093059200389163,6.901402246052629,10116707.293993546,0.5831485660010501,1.1279495817917042,0.24543090067343326,1.1979134112984953,1.3027085040641457
81,0.36031280917573827,1.4704366966786442,5.309899181918338,9812869.756910138,0.431687074791923,1.1078318589686755,0.18596349012940105,1.2597832127457549,1.1226186367616322
82,0.5283149866590595,1.4093283439447588,5.958194246641859,11127775.80137198,0.7349813185352307,1.2900215256693035,0.22538087122962652,1.3290368165638258,1.7062736364980575
83,0.2905623903018928,1.3158449897167435,6.397161427229191,11238110.721147835,0.6980513264385876,1.0532699333471873,0.1301853679580015,1.1696547344468893,0.7170013249274566
84,0.3715577570451155,1.3211377510579847,5.4299942489021085,11354537.793858662,0.8838041188271861,1.2351742206541596,0.3207466480903985,1.207796797637291,1.2614874954243371
85,0.7308496732861307,1.3181698301222922,6.322640085474578,10219063.809529098,0.47094173322463584,1.2959532224020327,0.36366097975583095,1.1228668010145695,0.624710405691927
86,0.5489587249285763,1.594851644017334,5.53745071853251,11083033.488232167,0.3955696659745247,1.2946009538096892,0.31341475789184636,1.4421149323388924,0.9926568050498545
87,0.4614646742397848,1.137344827703783,3.547759077332717,11878549.548342869,0.5601808200710161,1.389937033485308,0.23850377966203112,1.2231467926756625,1.115076575998348
88,0.8065075863313489,1.486635406001548,5.629320800191433,10816521.157520395,0.5557172223549238,1.3027732952518758,0.2851902331038793,1.2891873454961522,1.469800727386437
89,0.5150343144301469,1.357213023729337,6.660459990046325,11312267.427511226,0.641246148618466,1.192359227564652,0.13566412020267626,1.0922393782163786,1.067970309850659
